,region_id,region_name,station_name,station_id,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,rrr24_1,rrr24_2,rrr24_3,rrr24_4,rrr24_5,rrr24_6,rrr24_7,rrr24_8,rrr24_9,rrr24_10,rrr24_11,rrr24_12,tm_1,tm_2,tm_3,tm_4,tm_5,tm_6,tm_7,tm_8,tm_9,tm_10,tm_11,tm_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,lat,lon,station_elevation,tm_spring,tm_summer,tm_autumn,tm_winter,tm_annual,rrr24_spring,rrr24_summer,rrr24_autumn,rrr24_winter,rrr24_annual,delta_spring,delta_summer,delta_autumn,delta_winter,delta_annual,cluster,cluster_hier,geometry
199,OITR,Azarbayjan-E-Gharbi,Piranshahr,40724,7.804,8.29,9.041500000000001,10.7495,11.849,14.080499999999997,14.0595,14.732500000000002,14.3555,12.317894736842108,9.453500000000002,8.2075,12.720565188551642,13.029616893032491,13.397021689015554,12.198324593005733,9.816624565963064,5.088426916895958,2.277923625182007,3.5263320083827234,4.816120567762624,9.783513861493773,11.736380779827524,11.924643514637562,0.22399999999999998,2.675,7.769500000000001,12.820500000000001,17.479499999999998,23.0435,26.5945,26.385,22.21,15.718947368421054,8.4645,3.134,4.117,6.813,12.294,18.203,23.4045,30.083499999999997,33.622,33.7515,29.3875,21.877368421052633,13.196000000000002,7.239,-3.687,-1.4769999999999999,3.2525,7.4535,11.555499999999999,16.003,19.5625,19.019,15.032,9.559473684210525,3.7424999999999997,-0.9685,36.7,45.15,1443.5,12.689833333333334,25.341000000000005,15.464482456140352,2.0109999999999997,13.87657894736842,17.286483031956074,5.722757077950689,13.863919676928322,18.136868168420225,24.092134276449592,10.546666666666667,14.290833333333333,12.042298245614035,8.100499999999998,11.245074561403507,0,0,POINT (45.15 36.7)
200,OITR,Azarbayjan-E-Gharbi,Qarahziyaaddin,99214,7.655,8.7015,9.797,10.693,11.303499999999998,12.748999999999999,12.655999999999999,12.933999999999997,12.380500000000001,10.255500000000001,8.593,7.261,7.5563751834145805,7.432037865138314,8.621103750223558,9.888767316511466,10.397459931939352,8.358726101841711,6.885624344464,5.176247686277716,6.124438376936952,8.008428616683943,7.623209290140993,6.800346003155332,-1.905,1.7555,7.8255,13.383500000000002,18.074,23.9755,27.222,27.2505,22.4165,15.321000000000002,7.6865,1.4725000000000001,1.9395,6.148,12.7405,18.73,23.729499999999998,30.349,33.5505,33.708999999999996,28.6065,20.4495,11.9915,5.1045,-5.7155000000000005,-2.5535,2.9435,8.037,12.426,17.6,20.8945,20.775,16.226,10.193999999999999,3.3985,-2.1565000000000003,38.91,45.01,1170.9,13.094333333333333,26.149333333333335,15.141333333333334,0.44100000000000006,13.706499999999998,13.979203817659116,10.16125245477155,10.58613947261965,10.496446265246904,18.295283803628255,10.597833333333334,12.779666666666666,10.409666666666668,7.8725,10.414916666666667,0,0,POINT (45.01 38.91)
201,OITR,Azarbayjan-E-Gharbi,Salmas,40722,10.148500000000002,10.8535,11.9225,12.9305,13.754499999999997,15.599499999999997,15.021999999999998,15.488499999999998,15.376000000000003,13.322500000000002,10.891,9.697500000000002,6.530976404677414,6.88962945366482,7.960587399730432,9.53955804318666,9.545597963900267,7.210799123748725,4.807482542642719,5.287784850904577,5.703045463956158,7.688722457456574,7.409034497510106,6.301956224621775,-2.3405,0.8355,6.43,11.698,16.1035,21.732499999999998,25.0835,24.578,19.9175,13.235,6.062,0.355,2.7335000000000003,6.262,12.392,18.1555,22.988999999999997,29.532999999999998,32.5935,32.3215,27.604000000000003,19.8945,11.5075,5.2045,-7.415000000000001,-4.5915,0.4694999999999999,5.225,9.2345,13.9335,17.5715,16.833000000000002,12.228,6.572,0.6164999999999999,-4.493,38.22,44.85,1339.3,11.410499999999999,23.798000000000002,13.0715,-0.3833333333333333,11.974166666666669,13.088897611116456,8.590226864375477,10.153401433866994,9.494475088517856,16.84387623921092,12.869166666666667,15.37,13.1965,10.233166666666667,12.917208333333333,3,0,POINT (44.85 38.22)
202,OITR,Azarbayjan-E-Gharbi,Sardasht,40725,5.3585,6.128500000000001,6.810499999999999,8.0575,8.748000000000001,9.962,10.4525,10.537999999999997,9.848999999999997,8.340526315789473,6.334,5.6895,13.9078643625136,14.083682479896837,14.122329356470658,12.566050373126593,9.452356102796013,4.249157849283875,3.1048138874360536,2.9776111059076547,3.853221568445548,9.397720890038434,12.22858120275891,13.157800650555302,1.0050000000000001,2.926,7.358499999999999,12.748999999999999,17.982499999999998,24.316499999999998,27.877,27.8975,23.478,16.683684210526316,8.688500000000001,3.8385,3.6855,5.961,10.7775,16.7765,22.3645,29.299,33.1045,33.166,28.407999999999998,20.84842105263158,11.8545,6.683,-1.673,-0.16750000000000004,3.967,8.719,13.616499999999998,19.337,22.652,22.628,18.559,12.507894736842106,5.5205,0.9935,36.15,45.48,1556.8,12.696666666666665,26.697000000000003,16.28339473684211,2.5898333333333334,14.566723684210528,17.805887460374322,5.105108299595177,13.951926952972702,19.799377594964284,25.332044986805023,7.872,10.317499999999999,8.174508771929824,5.7255,8.022377192982455,0,0,POINT (45.48 36.15)
203,OITR,Azarbayjan-E-Gharbi,Takab,40728,10.482,10.364999999999998,11.659,13.485,15.216000000000001,19.2195,18.429499999999997,18.3945,18.7125,15.882,11.4025,10.568000000000001,8.36663827195928,8.888711859900281,9.71664693796356,10.106658355043447,8.927734047181492,4.304556194618479,4.644372117609937,4.062558184570995,3.920514301533923,7.900913209606266,9.42511767331921,8.367733356765298,-3.0275000000000003,-0.767,4.5424999999999995,9.2865,13.788999999999998,19.103,23.412,22.891,18.158,11.699,4.829,-0.04899999999999995,2.2359999999999998,4.419,10.364,16.029,21.3975,28.7135,32.6275,32.087,27.502999999999997,19.663,10.528,5.235,-8.246,-5.946,-1.295,2.544,6.1815,9.494,14.197999999999999,13.6925,8.7905,3.781,-0.8744999999999999,-5.333,36.39,47.1,1817.2,9.206,21.802000000000003,11.562,-1.2811666666666668,10.322208333333332,13.857916642436344,6.274220682781847,11.162143659672395,12.328560770095981,18.344080383850496,13.453333333333333,18.681166666666666,15.332333333333333,10.471666666666666,14.484625000000001,3,0,POINT (47.1 36.39)
204,OITT,Azarbayjan-E-Sharghi,Ahar,40704,9.0675,9.439,11.1195,12.462499999999999,13.357000000000003,14.629999999999999,13.116499999999998,13.780500000000002,13.098500000000001,12.2655,10.4745,9.605,7.541752319706607,7.347497875692909,8.478747367484912,9.444589719667185,10.026330609052568,7.176336924648996,5.712254337473324,5.233584402017135,5.845792869607337,8.00213484691957,7.5340085192906665,7.14291276147168,0.10599999999999998,1.8210000000000002,6.452500000000001,11.242,15.759,20.441499999999998,22.7825,22.3665,18.808,13.3345,6.983,2.7239999999999998,4.6405,6.547499999999999,12.015,17.47,22.436500000000002,27.752499999999998,29.3315,29.2555,25.352,19.4595,12.237,7.526000000000001,-4.4270000000000005,-2.8914999999999997,0.8955,5.0075,9.0795,13.122499999999999,16.215,15.475,12.253499999999999,7.194,1.7625,-2.079,38.43,47.07,1391.0,11.151166666666668,21.8635,13.041833333333331,1.5503333333333333,11.901708333333332,13.499149466305639,8.876163968212815,10.44588942669008,10.597163118843536,17.640083829555874,12.313000000000002,13.842333333333334,11.946166666666668,9.3705,11.868,3,0,POINT (47.07 38.43)
205,OITT,Azarbayjan-E-Sharghi,Bonab,99239,9.952,10.5565,11.661999999999999,12.8935,14.177999999999999,15.656499999999998,14.598499999999998,14.755500000000001,15.641499999999999,14.683999999999997,11.745789473684209,10.24157894736842,7.8555858386584205,8.422924905795922,8.816575165345212,9.670210089519317,8.134648104810744,4.920199828841437,2.0527624863164835,3.169833704419156,4.231360120902453,8.28586164168036,8.266053833631117,7.544622868960902,-0.04300000000000006,3.0335,8.0475,13.25,18.1135,23.976499999999998,27.823,27.5375,22.5235,15.0935,7.6000000000000005,2.3552631578947367,4.9335,8.308,13.879499999999998,19.7,25.203,31.805,35.1245,34.917,30.343,22.435499999999998,13.461052631578946,7.463157894736843,-5.0184999999999995,-2.2485,2.2175000000000002,6.8065,11.025,16.148500000000002,20.526,20.1615,14.701500000000001,7.7515,1.715263157894737,-2.778421052631579,37.37,46.05,1281.0,13.137,26.445666666666664,15.072333333333333,1.781921052631579,14.109230263157896,12.862273848597804,5.424420715822267,10.654348845143438,11.47705570225899,17.109717126871438,12.911166666666666,15.003499999999997,14.023763157894734,10.250026315789475,13.047114035087716,3,0,POINT (46.05 37.37)
206,OITT,Azarbayjan-E-Sharghi,Bostanabad,99248,10.91,10.897894736842105,10.679473684210526,12.347894736842107,13.836842105263159,16.955263157894734,16.96,17.671052631578952,16.841052631578947,14.09,11.17736842105263,10.288421052631579,7.714684968558192,8.54714289589388,8.84764106641921,9.655859238908054,9.328559066178615,6.978642385308952,6.06213215609216,5.3667133894230075,6.310003424073662,8.48504868755606,8.167359837502827,7.381974633366157,-4.275789473684211,-1.4994736842105263,4.44,9.708421052631579,14.228947368421053,19.216842105263158,22.408947368421053,21.997894736842103,17.938947368421054,11.543684210526315,4.451578947368421,-1.26,1.2510526315789474,3.961578947368421,9.787368421052632,15.86684210526316,21.147368421052633,27.692631578947367,30.890526315789472,30.83263157894737,26.359473684210524,18.591578947368422,10.053684210526315,3.9115789473684206,-9.658947368421053,-6.936315789473684,-0.8921052631578947,3.5189473684210526,7.310526315789474,10.737368421052631,13.930526315789473,13.16157894736842,9.51842105263158,4.501578947368421,-1.1236842105263158,-6.376842105263158,37.85,46.84,1736.0,9.459122807017545,21.207894736842103,11.31140350877193,-2.3450877192982458,9.908333333333331,13.397318836853259,8.951259146837494,11.205343963383417,11.410956942693858,18.18597317162308,12.288070175438598,17.19543859649123,14.036140350877192,10.698771929824561,13.554605263157896,3,0,POINT (46.84 37.85)
207,OITT,Azarbayjan-E-Sharghi,Jolfa,40702,9.592500000000001,10.7785,12.4955,13.318000000000003,13.518500000000001,13.537000000000003,11.903499999999998,12.4695,13.2075,13.101499999999998,11.675999999999998,9.3075,6.581844809361775,6.25655844880596,7.904649295526957,8.928737642620032,8.92388483949691,7.432641296192918,5.977135199722646,5.113663221707045,5.679375551268457,7.168237141555249,6.693660000917159,6.503351328993629,-0.49049999999999994,3.7714999999999996,10.108,15.874500000000001,21.0465,27.094,29.9355,29.792,24.777,17.2415,9.358,2.9579999999999997,4.324,9.199,16.3615,22.526500000000002,27.7935,33.861000000000004,35.8805,36.0235,31.379,23.793,15.200999999999999,7.6095,-5.2685,-1.5795,3.8659999999999997,9.208499999999999,14.275,20.324,23.977,23.554,18.1715,10.691500000000001,3.525,-1.698,38.93,45.61,736.2,15.676333333333334,28.9405,17.125500000000002,2.0796666666666663,15.9555,12.421135477380274,9.117271870464492,9.477991527363155,9.30282413171037,16.300041401528325,13.110666666666669,12.636666666666665,12.661666666666667,9.892833333333334,12.075458333333332,3,0,POINT (45.61 38.93)
208,OITT,Azarbayjan-E-Sharghi,Kalibar,40711,8.118500000000001,7.9625,8.93,9.204,9.355,10.772,10.607499999999998,10.613499999999998,8.838999999999999,7.786,7.575,7.778499999999999,8.164410501752007,8.338160758531478,9.681496592592307,9.95277735318101,11.541851288967365,9.033537423014174,6.756089611967845,6.484459918082776,7.670579812893744,9.032311838608972,8.02699215882723,7.440778043271424,2.7824999999999998,3.5424999999999995,7.247,11.758500000000002,16.3705,21.154500000000002,23.3065,23.064,18.737000000000002,13.509,8.083,4.7945,6.886,7.5585,11.7555,16.378,21.049,26.532,28.589499999999997,28.345999999999997,23.1515,17.3875,11.897,8.7205,-1.2325,-0.4040000000000001,2.8255000000000003,7.1739999999999995,11.693999999999999,15.76,17.982,17.732499999999998,14.3125,9.6015,4.322,0.942,38.87,47.02,1180.0,11.792000000000002,22.508333333333336,13.443,3.7064999999999997,12.86245833333333,15.082361756518885,10.96468010115152,11.947455443464563,11.537721126278639,19.99200513786815,9.163,10.664333333333333,8.066666666666666,7.953166666666667,8.961791666666667,0,0,POINT (47.02 38.87)
209,OITT,Azarbayjan-E-Sharghi,Maragheh-Synoptic,40713,9.297,9.895999999999999,10.944500000000001,12.0295,13.1115,14.262500000000003,13.716500000000003,13.732499999999998,13.768999999999998,12.298000000000002,10.132000000000001,9.1745,7.824729752121854,8.293961834712785,8.640345850924824,9.6537136592183,7.9051293932705065,4.364696843474819,2.369284502156768,1.9522000153370151,4.6717178865744255,8.009935572109214,8.481574852876095,7.630143443622103,0.5790000000000001,3.367,8.32,13.469,18.3665,24.437,28.0805,27.858999999999998,23.2655,16.208000000000002,8.4925,2.9855,5.2589999999999995,8.318999999999999,13.799000000000001,19.4845,24.923,31.567,34.9425,34.723,30.144,22.3545,13.5525,7.5655,-4.038,-1.577,2.8545000000000003,7.455,11.811499999999999,17.304499999999997,21.226,20.9905,16.375,10.0565,3.4204999999999997,-1.609,37.35,46.15,1344.0,13.385166666666668,26.792166666666663,15.988666666666667,2.3104999999999998,14.619124999999999,12.679998275101187,4.701010798141175,10.702814643708228,11.431451060079052,16.94150599905951,12.028500000000001,13.903833333333333,12.066333333333333,9.455833333333333,11.863624999999999,3,0,POINT (46.15 37.35)
210,OITT,Azarbayjan-E-Sharghi,Marand,99220,6.9,7.3845,8.0615,8.866999999999999,9.73,10.979000000000003,11.168,10.929499999999997,10.206999999999997,8.471000000000002,6.7364999999999995,6.295999999999999,9.042474131581958,9.213928178400192,10.961962282071749,10.466225566401876,9.872788587758357,7.036476262553461,6.154945676931195,5.585442632656185,6.185327775398026,8.02357628492846,8.774132023464482,8.55120191030663,-1.6045000000000003,1.183,6.5569999999999995,12.133,16.921,22.91,25.9575,26.152499999999996,21.6305,14.5515,6.961499999999999,1.1885,1.85,4.875,10.5875,16.569,21.7805,28.410000000000004,31.5565,31.619999999999997,26.738999999999997,18.792,10.34,4.3465,-5.05,-2.5095,2.526,7.702,12.0505,17.431,20.3885,20.6905,16.532,10.321,3.6035000000000004,-1.9495,38.38,45.77,1550.0,11.870333333333333,25.006666666666664,14.381166666666667,0.25566666666666654,12.878458333333334,15.075251479312296,9.109003687789528,11.26271155752119,12.900402607469392,19.795763131128815,8.886166666666666,11.0255,8.471499999999999,6.860166666666667,8.810833333333333,0,0,POINT (45.77 38.38)
